title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/crow-hill-warmup/,Crow Hill Warmup,Wachusett Area,"2,802 ft",-113 ft,127 ft,"
                     Blue rate
                ","(42.514670, -71.858260)",
https://www.trailforks.com/trails/crystal-pond-loop/,Crystal Pond Loop,Kinneywoods & Cooks Brook,"1,859 ft",-139 ft,10 ft,"
                     Black Diamond rate
                ","(42.296770, -71.855890)",15
https://www.trailforks.com/trails/crystal-spring-climb/,Crystal Spring Climb,Plainville Conservation Land,"1,663 ft",,68 ft,"
                     Blue rate
                ","(42.021620, -71.329450)",90
https://www.trailforks.com/trails/crystal-spring-connector/,Crystal Spring Connector,Middlesex Fells Reservation,730 ft,-41 ft,10 ft,"
                     Blue rate
                ","(42.457170, -71.087380)",45
https://www.trailforks.com/trails/crystal-spring-loop/,Crystal Spring Loop,Plainville Conservation Land,410 ft,,3 ft,"
                     Green rate
                ","(42.019630, -71.332670)",50
https://www.trailforks.com/trails/crystal-spring-path/,Crystal Spring Path,Middlesex Fells Reservation,"2,015 ft",-93 ft,58 ft,"
                     Green rate
                ","(42.462310, -71.080310)",35
https://www.trailforks.com/trails/crystal-spring-path-connector/,Crystal Spring Path connector,Stoneham,512 ft,-18 ft,2 ft,"
                     Green rate
                ","(42.462990, -71.081590)",80
https://www.trailforks.com/trails/crystal-spring-road/,Crystal Spring Road,Middlesex Fells Reservation,"1,114 ft",-4 ft,79 ft,"
                     White rate
                ","(42.457990, -71.083160)",30
https://www.trailforks.com/trails/crystal-spring-trail/,Crystal Spring Trail,Middlesex Fells Reservation,"3,465 ft",-71 ft,202 ft,"
                     Blue rate
                ","(42.457300, -71.086380)",60
https://www.trailforks.com/trails/crystal-spring-trail-greenwood-park-to-whip-hill-path/,Crystal Spring Trail (Greenwood Park to Whip Hill Path),Middlesex Fells Reservation,"1,372 ft",-26 ft,23 ft,"
                     Green rate
                ","(42.462310, -71.090430)",65
https://www.trailforks.com/trails/crystal-spring-trail-pond-st-to-greenwood-park/,Crystal Spring Trail (Pond St. to Greenwood Park),Middlesex Fells Reservation,"1,829 ft",-75 ft,82 ft,"
                     Blue rate
                ","(42.458280, -71.087790)",65
https://www.trailforks.com/trails/crystal-spring-trail-whip-hill-path-to-pond-st/,Crystal Spring Trail (Whip Hill Path to Pond St.),Middlesex Fells Reservation,"4,050 ft",-214 ft,189 ft,"
                     Black Diamond rate
                ","(42.465450, -71.088790)",45
https://www.trailforks.com/trails/crystal-spring-trail-parking-connector/,Crystal Spring Trail Parking Connector,Middlesex Fells Reservation,597 ft,-37 ft,2 ft,"
                     Black Diamond rate
                ","(42.465450, -71.088790)",45
https://www.trailforks.com/trails/cs3-cs1/,CS3 - CS1,Freetown-Fall River SF / SEMASS Bioreserve Trails,"3,179 ft",-34 ft,24 ft,"
                     Green rate
                ","(41.771660, -71.040240)",65
https://www.trailforks.com/trails/cs3-cs13-3-bridges-trail/,CS3 - CS13 (3 Bridges Trail),Freetown-Fall River SF / SEMASS Bioreserve Trails,2 miles,-46 ft,72 ft,"
                     Blue rate
                ","(41.771660, -71.040240)",70
https://www.trailforks.com/trails/cs6-cs7/,CS6 - CS7,Freetown-Fall River SF / SEMASS Bioreserve Trails,794 ft,-17 ft,,"
                     Green rate
                ","(41.775770, -71.039650)",65
https://www.trailforks.com/trails/cs7-cs1/,CS7 - CS1,Freetown-Fall River SF / SEMASS Bioreserve Trails,574 ft,-3 ft,,"
                     Green rate
                ","(41.776530, -71.041930)",75
https://www.trailforks.com/trails/cs10-cs11/,CS10 - CS11,Freetown-Fall River SF / SEMASS Bioreserve Trails,2 miles,-94 ft,112 ft,"
                     Blue rate
                ","(41.765210, -71.038800)",50
https://www.trailforks.com/trails/cs13-cs10/,CS13 - CS10,Freetown-Fall River SF / SEMASS Bioreserve Trails,"3,827 ft",-52 ft,19 ft,"
                     Blue rate
                ","(41.765060, -71.044940)",45
https://www.trailforks.com/trails/csf-001/,CSF 001,Cadwell Memorial Forest,"2,917 ft",-224 ft,,"
                     Blue rate
                ","(42.364910, -72.422990)",75
https://www.trailforks.com/trails/cucchaira-connector/,Cucchaira Connector,Hale,128 ft,,,"
                     Green rate
                ","(42.237430, -71.227460)",25
https://www.trailforks.com/trails/cucchiara-loop/,Cucchiara Loop,Hale,"3,703 ft",-70 ft,64 ft,"
                     Green rate
                ","(42.233850, -71.227320)",90
https://www.trailforks.com/trails/cucchiara-north/,Cucchiara North,Hale,676 ft,-41 ft,,"
                     Green rate
                ","(42.235880, -71.228370)",35
https://www.trailforks.com/trails/culdesac-338681/,Cul-de-Sac,Lind Farm,200 ft,-2 ft,,,,
https://www.trailforks.com/trails/culdesac-hill/,Cul-de-Sac Hill,Indian Rock Conservation Area,253 ft,,18 ft,"
                     Green rate
                ","(42.087650, -71.369430)",5
https://www.trailforks.com/trails/cultivator/,Cultivator,Lind Farm,"3,875 ft",-70 ft,77 ft,"
                     Black Diamond rate
                ","(42.087070, -71.311970)",95
https://www.trailforks.com/trails/cultivator-ledge-connector/,Cultivator Ledge Connector,Lind Farm,141 ft,,,"
                     Green rate
                ","(42.083340, -71.312230)",75
https://www.trailforks.com/trails/culvert/,Culvert,Piggery/Culvert/Manchester Woods,620 ft,-8 ft,2 ft,"
                     Blue rate
                ","(42.589840, -70.795250)",100
https://www.trailforks.com/trails/culvert-1/,Culvert 1,Piggery/Culvert/Manchester Woods,"4,226 ft",-66 ft,55 ft,"
                     Green rate
                ","(42.574340, -70.799440)",25
https://www.trailforks.com/trails/culvert-2/,Culvert 2,Piggery/Culvert/Manchester Woods,988 ft,-6 ft,5 ft,"
                     Blue rate
                ","(42.586020, -70.799110)",85
https://www.trailforks.com/trails/culvert-3/,Culvert 3,Piggery/Culvert/Manchester Woods,279 ft,-27 ft,,"
                     Blue rate
                ","(42.581960, -70.801750)",40
https://www.trailforks.com/trails/culvert-4/,Culvert 4,Piggery/Culvert/Manchester Woods,"1,946 ft",-26 ft,18 ft,"
                     Blue rate
                ","(42.582310, -70.805030)",80
https://www.trailforks.com/trails/culvert-5/,Culvert 5,Piggery/Culvert/Manchester Woods,423 ft,,16 ft,"
                     Blue rate
                ","(42.581600, -70.807190)",90
https://www.trailforks.com/trails/culvert-6/,Culvert 6,Piggery/Culvert/Manchester Woods,351 ft,,9 ft,"
                     Green rate
                ","(42.581600, -70.807190)",55
https://www.trailforks.com/trails/culvert-7/,Culvert 7,Piggery/Culvert/Manchester Woods,"2,520 ft",-73 ft,39 ft,"
                     Blue rate
                ","(42.583410, -70.798770)",75
https://www.trailforks.com/trails/culvert-8/,Culvert 8,Piggery/Culvert/Manchester Woods,82 ft,,,"
                     Black Diamond rate
                ","(42.579130, -70.802570)",70
https://www.trailforks.com/trails/culvert-9/,Culvert 9,Piggery/Culvert/Manchester Woods,961 ft,-21 ft,56 ft,"
                     Blue rate
                ","(42.580300, -70.801040)",60
https://www.trailforks.com/trails/culvert-10/,Culvert 10,Piggery/Culvert/Manchester Woods,"1,093 ft",-10 ft,6 ft,"
                     Green rate
                ","(42.581160, -70.801570)",45
https://www.trailforks.com/trails/culvert-11/,Culvert 11,Piggery/Culvert/Manchester Woods,"1,824 ft",,69 ft,"
                     Green rate
                ","(42.584980, -70.807270)",45
https://www.trailforks.com/trails/culvert-12/,Culvert 12,Piggery/Culvert/Manchester Woods,778 ft,-9 ft,3 ft,"
                     Blue rate
                ","(42.584390, -70.804140)",50
https://www.trailforks.com/trails/culvert-13/,Culvert 13,Piggery/Culvert/Manchester Woods,"1,381 ft",,12 ft,"
                     Blue rate
                ","(42.587540, -70.807140)",75
https://www.trailforks.com/trails/culvert-14/,Culvert 14,Piggery/Culvert/Manchester Woods,633 ft,-7 ft,,"
                     Green rate
                ","(42.574340, -70.799440)",30
https://www.trailforks.com/trails/culvert-15/,Culvert 15,Piggery/Culvert/Manchester Woods,"1,050 ft",-9 ft,12 ft,"
                     Green rate
                ","(42.577160, -70.802210)",5
https://www.trailforks.com/trails/curley/,Curley,Pine Hills,584 ft,-44 ft,,"
                     Blue rate
                ","(41.934590, -70.581080)",100
https://www.trailforks.com/trails/curly-s-traverse/,Curly's Traverse,Pittsfield State Forest,"3,908 ft",-131 ft,79 ft,"
                     Blue rate
                ","(42.503650, -73.312800)",80
