title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/water-works-233586/,Water Works,Long Pond,"1,965 ft",-19 ft,3 ft,"
                     Green rate
                ","(41.578590, -70.605200)",35
https://www.trailforks.com/trails/water-s-edge/,Water's Edge,Great Brook Farm State Park,787 ft,-2 ft,2 ft,"
                     Green rate
                ","(42.550970, -71.343950)",55
https://www.trailforks.com/trails/waterhole-14/,Waterhole 14,F. Gilbert Hills State Forest,"1,070 ft",-56 ft,,"
                     Blue rate
                ","(42.063310, -71.285490)",40
https://www.trailforks.com/trails/waters--edge-trail/,Waters' Edge Trail,Hopkinton State Park,"5,031 ft",-67 ft,42 ft,"
                     Blue rate
                ","(42.253320, -71.517110)",45
https://www.trailforks.com/trails/watershed-lower/,Watershed - Lower,Carolina Hills,"2,041 ft",-32 ft,11 ft,"
                     Blue rate
                ","(42.127540, -70.741320)",35
https://www.trailforks.com/trails/watershed-upper/,Watershed - Upper,Carolina Hills,"2,697 ft",-14 ft,68 ft,"
                     Blue rate
                ","(42.123210, -70.740280)",65
https://www.trailforks.com/trails/watershed-trail-415000/,Watershed Trail,Barnstable,"2,083 ft",,3 ft,"
                     Blue rate
                ","(42.123210, -70.740280)",65
https://www.trailforks.com/trails/watertank-entrance/,Watertank Entrance,Plainville Conservation Land,574 ft,-5 ft,,"
                     Green rate
                ","(42.015480, -71.332540)",75
https://www.trailforks.com/trails/watertower-climb/,Watertower Climb,Weston Forest & Trails,"1,785 ft",,109 ft,"
                     Blue rate
                ","(42.346590, -71.271580)",20
https://www.trailforks.com/trails/watertower-run/,Watertower Run,Lind Farm,"2,146 ft",-28 ft,39 ft,"
                     Blue rate
                ","(42.081780, -71.313110)",85
https://www.trailforks.com/trails/waterview/,Waterview,Lowell-Holly / Ryder Conservation Area,689 ft,,12 ft,"
                     Blue rate
                ","(41.670560, -70.476880)",
https://www.trailforks.com/trails/way-down-349944/,Way Down,Spring Brook Conservation Area,207 ft,,,"
                     Green rate
                ","(42.136140, -71.237170)",5
https://www.trailforks.com/trails/way-out-167860/,Way Out,F. Gilbert Hills State Forest,366 ft,-5 ft,10 ft,"
                     Green rate
                ","(42.061720, -71.262820)",60
https://www.trailforks.com/trails/way-out-319335/,Way Out,Wrentham State Forest & Conservation Lands,230 ft,,26 ft,"
                     Black Diamond rate
                ","(42.048850, -71.342330)",5
https://www.trailforks.com/trails/way-up-349945/,Way Up,Spring Brook Conservation Area,223 ft,,,"
                     Green rate
                ","(42.136440, -71.237830)",5
https://www.trailforks.com/trails/wayont-singletrack/,Wayont Singletrack,Myles Standish State Forest,1 mile,-113 ft,66 ft,"
                     Blue rate
                ","(41.882120, -70.666510)",60
https://www.trailforks.com/trails/wayside-inn-rd-entrance/,Wayside Inn Rd Entrance,Nobscot Hill,"1,106 ft",-2 ft,13 ft,"
                     Black Diamond rate
                ","(42.344420, -71.466820)",10
https://www.trailforks.com/trails/wayside-trail/,Wayside Trail,Nobscot Hill,"4,145 ft",-263 ft,48 ft,"
                     Blue rate
                ","(42.344570, -71.460400)",30
https://www.trailforks.com/trails/wb2/,WB2,Warren Brook Watershed,"2,294 ft",-91 ft,,"
                     Green rate
                ","(42.205750, -71.636640)",70
https://www.trailforks.com/trails/wb3/,WB3,Warren Brook Watershed,"2,294 ft",-5 ft,,"
                     Green rate
                ","(42.205750, -71.636640)",5
https://www.trailforks.com/trails/wb4/,WB4,Warren Brook Watershed,"2,294 ft",-5 ft,,"
                     Green rate
                ","(42.204260, -71.636030)",5
https://www.trailforks.com/trails/wb7/,WB7,Pell Farms Conservation Area,"1,415 ft",-8 ft,4 ft,"
                     Green rate
                ","(42.207730, -71.640880)",5
https://www.trailforks.com/trails/wb8/,WB8,Warren Brook Watershed,"1,415 ft",,,,"(42.208670, -71.640740)",5
https://www.trailforks.com/trails/wb10/,WB10,Warren Brook Watershed,"1,415 ft",-3 ft,44 ft,"
                     Green rate
                ","(42.213360, -71.641390)",5
https://www.trailforks.com/trails/wb11/,WB11,Warren Brook Watershed,"1,415 ft",,5 ft,"
                     Green rate
                ","(42.216440, -71.637570)",5
https://www.trailforks.com/trails/wb14/,WB14,Warren Brook Watershed,"1,056 ft",-9 ft,16 ft,"
                     Green rate
                ","(42.220190, -71.637630)",55
