title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/woodbury-farm-path/,Woodbury Farm Path,Dogtown,"1,142 ft",-3 ft,13 ft,"
                     Green rate
                ","(42.680810, -70.639630)",5
https://www.trailforks.com/trails/woodbury-hill-path/,Woodbury Hill Path,Dogtown,771 ft,,11 ft,"
                     Green rate
                ","(42.679590, -70.637270)",5
https://www.trailforks.com/trails/woodbury-street-rightofway/,Woodbury Street Right-of-Way,Dogtown,276 ft,-6 ft,,"
                     Green rate
                ","(42.677020, -70.642670)",5
https://www.trailforks.com/trails/woodchuck-qg1-yellow-hill-rd/,Woodchuck QG1 - Yellow Hill Rd,Freetown-Fall River SF / SEMASS Bioreserve Trails,"2,271 ft",-12 ft,12 ft,"
                     Green rate
                ","(41.733970, -71.079460)",90
https://www.trailforks.com/trails/woodchuck-trail-169961/,Woodchuck Trail,Great Brook Farm State Park,1 mile,-148 ft,122 ft,"
                     Green rate
                ","(42.558430, -71.342210)",25
https://www.trailforks.com/trails/woodchuck-trail-126445/,Woodchuck Trail,Callahan State Park,611 ft,,50 ft,"
                     Blue rate
                ","(42.335440, -71.484750)",100
https://www.trailforks.com/trails/woodland-acres-connector/,Woodland Acres Connector,Dogtown,144 ft,,,"
                     Green rate
                ","(42.677100, -70.640890)",5
https://www.trailforks.com/trails/woodland-acres-trail/,Woodland Acres Trail,Dogtown,522 ft,-12 ft,,"
                     Green rate
                ","(42.676840, -70.639260)",65
https://www.trailforks.com/trails/woodland-circuit/,Woodland Circuit,Discovery Hill Conservation Land,"2,162 ft",-28 ft,,"
                     Blue rate
                ","(41.719220, -70.472270)",5
https://www.trailforks.com/trails/woodland-connector-trail/,Woodland Connector Trail,Meadow Brook Uplands,889 ft,-11 ft,28 ft,"
                     Green rate
                ","(42.085130, -71.570050)",5
https://www.trailforks.com/trails/woodland-hills-trail/,Woodland Hills Trail,Rocky Woods,1 mile,-141 ft,70 ft,"
                     Blue rate
                ","(42.207410, -71.291610)",40
https://www.trailforks.com/trails/woodland-mead-cutoff/,Woodland Mead Cutoff,Harvard Forest/Pingree Woodlot,207 ft,-7 ft,,"
                     Blue rate
                ","(42.628770, -70.873200)",20
https://www.trailforks.com/trails/woodland-pool-trail/,Woodland Pool Trail,Capen Hill Nature Sanctuary,308 ft,-5 ft,,"
                     Black Diamond rate
                ","(42.133550, -72.010070)",5
https://www.trailforks.com/trails/woodland-rd-trail/,Woodland Rd Trail,Middlesex Fells Reservation,"4,829 ft",-59 ft,65 ft,"
                     Green rate
                ","(42.444980, -71.095420)",20
https://www.trailforks.com/trails/woodlot-1/,Woodlot 1,Harvard Forest/Pingree Woodlot,"1,227 ft",-22 ft,,"
                     Green rate
                ","(42.630060, -70.875390)",100
https://www.trailforks.com/trails/woodlot-2/,Woodlot 2,Harvard Forest/Pingree Woodlot,"4,199 ft",-3 ft,10 ft,"
                     Blue rate
                ","(42.640650, -70.877690)",70
https://www.trailforks.com/trails/woodlot-3/,Woodlot 3,Harvard Forest/Pingree Woodlot,984 ft,-6 ft,12 ft,"
                     Green rate
                ","(42.628530, -70.872190)",95
https://www.trailforks.com/trails/woodlot-5/,Woodlot 5,Harvard Forest/Pingree Woodlot,"3,291 ft",-11 ft,5 ft,"
                     Green rate
                ","(42.635740, -70.881270)",35
https://www.trailforks.com/trails/woodlot-6/,Woodlot 6,Harvard Forest/Pingree Woodlot,"1,355 ft",,8 ft,"
                     Green rate
                ","(42.635740, -70.881270)",35
https://www.trailforks.com/trails/woodlot-7/,Woodlot 7,Harvard Forest/Pingree Woodlot,"1,106 ft",-5 ft,11 ft,"
                     Blue rate
                ","(42.637520, -70.877880)",80
https://www.trailforks.com/trails/woodlot-8/,Woodlot 8,Harvard Forest/Pingree Woodlot,863 ft,,2 ft,"
                     Green rate
                ","(42.636510, -70.878040)",80
https://www.trailforks.com/trails/woodlot-9/,Woodlot 9,Harvard Forest/Pingree Woodlot,364 ft,-15 ft,,"
                     Green rate
                ","(42.637860, -70.882330)",5
https://www.trailforks.com/trails/woodlot-10/,Woodlot 10,Harvard Forest/Pingree Woodlot,417 ft,-15 ft,,"
                     Green rate
                ","(42.629200, -70.873490)",85
https://www.trailforks.com/trails/woodlot-11/,Woodlot 11,Harvard Forest/Pingree Woodlot,"1,053 ft",-8 ft,7 ft,"
                     Blue rate
                ","(42.630360, -70.868580)",70
https://www.trailforks.com/trails/woodlot-12/,Woodlot 12,Harvard Forest/Pingree Woodlot,"1,463 ft",-20 ft,21 ft,"
                     Blue rate
                ","(42.633970, -70.874300)",50
https://www.trailforks.com/trails/woodman/,Woodman,Brimfield State Forest,"2,201 ft",-27 ft,3 ft,"
                     Green rate
                ","(42.095160, -72.246440)",70
https://www.trailforks.com/trails/woodman-pond/,Woodman Pond,Brimfield State Forest,"2,195 ft",-19 ft,13 ft,"
                     Blue rate
                ","(42.095130, -72.248630)",75
https://www.trailforks.com/trails/woods-286818/,Woods,Witch Hollow,"1,004 ft",,48 ft,"
                     Blue rate
                ","(42.095130, -72.248630)",75
https://www.trailforks.com/trails/woods-and-field/,Woods and Field,Borderland State Park,"1,145 ft",,2 ft,"
                     Green rate
                ","(42.067580, -71.158920)",85
https://www.trailforks.com/trails/woods-connector-286820/,Woods Connector,Witch Hollow,335 ft,-3 ft,,"
                     Green rate
                ","(42.695610, -71.046190)",5
https://www.trailforks.com/trails/woods-descent-327893/,Woods Descent,Plainville Conservation Land,"1,339 ft",-53 ft,,"
                     Blue rate
                ","(42.023130, -71.332760)",95
https://www.trailforks.com/trails/woods-road-287252/,Woods Road,Perkins Woods,"1,155 ft",-10 ft,5 ft,"
                     Green rate
                ","(42.668650, -71.017410)",50
https://www.trailforks.com/trails/woods-road-connector/,Woods Road Connector,Donker Farm,469 ft,,21 ft,"
                     Green rate
                ","(42.288900, -71.853230)",70
https://www.trailforks.com/trails/woods-road-connector-south/,Woods Road Connector South,Rocky Hill,"1,184 ft",-41 ft,,"
                     Blue rate
                ","(42.372210, -72.085970)",100
https://www.trailforks.com/trails/woods-road-trail/,Woods Road Trail,Plainville Conservation Land,"2,585 ft",-16 ft,41 ft,"
                     Blue rate
                ","(42.023420, -71.332900)",60
https://www.trailforks.com/trails/woods-road-west/,Woods Road West,Woods Road/Barre State Forest,1 mile,-96 ft,160 ft,"
                     Blue rate
                ","(42.376800, -72.085590)",80
https://www.trailforks.com/trails/woods-roads/,Woods Roads,Donker Farm,"1,539 ft",-26 ft,44 ft,"
                     Blue rate
                ","(42.287590, -71.856280)",40
https://www.trailforks.com/trails/woods-trail-226706/,Woods Trail,Rocky Woods,"5,230 ft",-9 ft,33 ft,"
                     Green rate
                ","(42.221120, -71.250020)",65
https://www.trailforks.com/trails/woodside-drive-connector/,Woodside Drive Connector,Harvard Trail Network,548 ft,-54 ft,,"
                     Green rate
                ","(42.461630, -71.621440)",95
https://www.trailforks.com/trails/woodsom-back-way/,Woodsom Back Way,Amesbury Town Forest,"1,406 ft",-17 ft,35 ft,"
                     White rate
                ","(42.862140, -70.953980)",35
https://www.trailforks.com/trails/woodsom-farm/,Woodsom Farm,Amesbury Town Forest,"3,622 ft",-63 ft,27 ft,"
                     White rate
                ","(42.860000, -70.953470)",50
https://www.trailforks.com/trails/woolsey/,Woolsey,Kennedy Park,"3,088 ft",-175 ft,29 ft,"
                     Green rate
                ","(42.378580, -73.288160)",70
https://www.trailforks.com/trails/woonaschaku-s-path-blackberry-trail-to-salisbury-st/,Woonaschaku's Path - Blackberry Trail to Salisbury St.,Holbrook Forest,"2,435 ft",-90 ft,18 ft,"
                     Black Diamond rate
                ","(42.301700, -71.852160)",75
https://www.trailforks.com/trails/woonaskochu-s-path/,Woonaskochu's Path,Kinneywoods & Cooks Brook,"1,847 ft",-130 ft,,"
                     Blue rate
                ","(42.294010, -71.851460)",75
https://www.trailforks.com/trails/worcester-whips/,Worcester Whips,Orchard Hill / UMass Trails,709 ft,-94 ft,,,"(42.394050, -72.521920)",85
https://www.trailforks.com/trails/workaround-324847/,Workaround,SOO (South of Otis),210 ft,,16 ft,"
                     Blue rate
                ","(41.623820, -70.613580)",5
https://www.trailforks.com/trails/working-man/,Working Man,Facing Rock Wildlife Management Area,"1,778 ft",-50 ft,,"
                     Black Diamond rate
                ","(42.202350, -72.457600)",80
https://www.trailforks.com/trails/world-cup-1/,World Cup 1,Mount Pisgah,417 ft,-24 ft,,"
                     Black Diamond rate
                ","(42.353710, -71.663820)",40
https://www.trailforks.com/trails/world-cup-2/,World Cup 2,Mount Pisgah,797 ft,-84 ft,,"
                     Double Black Diamond rate
                ","(42.352610, -71.664240)",85
https://www.trailforks.com/trails/worst-for-first/,Worst for First,Horn Pond,"2,728 ft",-17 ft,183 ft,"
                     Blue rate
                ","(42.461470, -71.155290)",50
https://www.trailforks.com/trails/wramble-on/,Wramble On,Wrentham State Forest & Conservation Lands,"3,166 ft",-104 ft,35 ft,"
                     Black Diamond rate
                ","(42.041240, -71.319780)",100
https://www.trailforks.com/trails/wrap-around/,Wrap Around,SOO (South of Otis),"1,201 ft",-33 ft,25 ft,"
                     Blue rate
                ","(41.642940, -70.603910)",60
https://www.trailforks.com/trails/wren-trail/,Wren Trail,Callahan State Park,"1,327 ft",-43 ft,45 ft,"
                     Blue rate
                ","(42.328180, -71.476710)",80
https://www.trailforks.com/trails/wrentham-cyclone/,Wrentham Cyclone,Wrentham State Forest & Conservation Lands,"2,700 ft",-72 ft,68 ft,"
                     Blue rate
                ","(42.043650, -71.323120)",100
https://www.trailforks.com/trails/wright-locke-loop/,Wright Locke Loop,Whipple Hill,"2,710 ft",-106 ft,69 ft,"
                     Green rate
                ","(42.439600, -71.179770)",15
https://www.trailforks.com/trails/wsd-001/,WSD 001,Belchertown Water Supply Dpt,"2,198 ft",-10 ft,29 ft,"
                     Blue rate
                ","(42.318560, -72.431980)",55
https://www.trailforks.com/trails/wsd-002/,WSD 002,Belchertown Water Supply Dpt,"1,463 ft",-16 ft,39 ft,"
                     Blue rate
                ","(42.323300, -72.438450)",65
https://www.trailforks.com/trails/wsd-003/,WSD 003,Belchertown Water Supply Dpt,"3,858 ft",-13 ft,69 ft,"
                     Blue rate
                ","(42.326410, -72.445910)",70
https://www.trailforks.com/trails/wsd-004/,WSD 004,Belchertown Water Supply Dpt,"1,821 ft",-29 ft,11 ft,"
                     Blue rate
                ","(42.320800, -72.434880)",55
https://www.trailforks.com/trails/wsf-n1-no-motorized-use/,WSF N1 (No Motorized Use),Wrentham State Forest & Conservation Lands,817 ft,,63 ft,"
                     Blue rate
                ","(42.059890, -71.316010)",90
https://www.trailforks.com/trails/wsf-n4-no-motorized-use/,WSF N4 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,526 ft",-32 ft,20 ft,"
                     Blue rate
                ","(42.059080, -71.318740)",50
https://www.trailforks.com/trails/wsf-n5-no-motorized-use/,WSF N5 (No Motorized Use),Wrentham State Forest & Conservation Lands,843 ft,-23 ft,6 ft,"
                     Blue rate
                ","(42.055930, -71.319130)",85
https://www.trailforks.com/trails/wsf-n6-no-motorized-use/,WSF N6 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,010 ft",-41 ft,17 ft,"
                     Blue rate
                ","(42.053320, -71.316790)",50
https://www.trailforks.com/trails/wsf-n6-dirt-bike/,WSF N6 Dirt Bike,Wrentham State Forest & Conservation Lands,630 ft,,8 ft,"
                     Black Diamond rate
                ","(42.059080, -71.318740)",85
https://www.trailforks.com/trails/wsf-n7-no-motorized-use/,WSF N7(No Motorized Use),Wrentham State Forest & Conservation Lands,682 ft,-11 ft,3 ft,"
                     Blue rate
                ","(42.057710, -71.319520)",85
https://www.trailforks.com/trails/wsf-n10/,WSF N10,Wrentham State Forest & Conservation Lands,"1,047 ft",-29 ft,58 ft,"
                     Blue rate
                ","(42.055370, -71.321610)",100
https://www.trailforks.com/trails/wsf-n10-no-motorized-use/,WSF N10 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,962 ft",-16 ft,40 ft,"
                     Blue rate
                ","(42.048870, -71.318330)",70
https://www.trailforks.com/trails/wsf-n11-no-motorized-use/,WSF N11 (No Motorized Use),Wrentham State Forest & Conservation Lands,"2,736 ft",-33 ft,,"
                     Blue rate
                ","(42.053680, -71.317170)",80
https://www.trailforks.com/trails/wsf-n12-no-motorized-use/,WSF N12 (No Motorized Use),Wrentham State Forest & Conservation Lands,"2,625 ft",-62 ft,6 ft,"
                     Blue rate
                ","(42.047690, -71.313700)",60
https://www.trailforks.com/trails/wsf-n13-no-motorized-use/,WSF N13 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,132 ft",-10 ft,,"
                     Blue rate
                ","(42.047850, -71.313960)",70
https://www.trailforks.com/trails/wsf-n14-no-motorized-use/,WSF N14 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,509 ft",-24 ft,44 ft,"
                     Blue rate
                ","(42.057710, -71.319520)",95
https://www.trailforks.com/trails/wsf-n18-no-motorized-use/,WSF N18 (No Motorized Use),Wrentham State Forest & Conservation Lands,"2,047 ft",-56 ft,94 ft,"
                     Blue rate
                ","(42.048350, -71.319390)",90
https://www.trailforks.com/trails/wsf-n24-no-motorized-use/,WSF N24 (No Motorized Use),Wrentham State Forest & Conservation Lands,610 ft,-13 ft,2 ft,"
                     Blue rate
                ","(42.048250, -71.319900)",100
https://www.trailforks.com/trails/wsf-n25-no-motorized-use-281914/,WSF N25 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,325 ft",-17 ft,12 ft,"
                     Blue rate
                ","(42.053790, -71.319460)",100
https://www.trailforks.com/trails/wsf-n26-no-motorized-use/,WSF N26 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,063 ft",-11 ft,45 ft,"
                     Blue rate
                ","(42.049260, -71.318810)",100
https://www.trailforks.com/trails/wsf-n30-no-motorized-use/,WSF N30 (No Motorized Use),Wrentham State Forest & Conservation Lands,"2,717 ft",-90 ft,84 ft,"
                     Blue rate
                ","(42.043030, -71.316510)",45
https://www.trailforks.com/trails/wsf-n31-no-motorized-use/,WSF N31 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,411 ft",-18 ft,75 ft,"
                     Blue rate
                ","(42.042580, -71.311040)",90
https://www.trailforks.com/trails/wsf-n33-no-motorized-use/,WSF N33 (No Motorized Use),Wrentham State Forest & Conservation Lands,256 ft,,5 ft,"
                     Blue rate
                ","(42.045880, -71.317020)",35
https://www.trailforks.com/trails/wsf-n35-no-motorized-use/,WSF N35 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,677 ft",-12 ft,47 ft,"
                     Blue rate
                ","(42.044490, -71.309250)",55
https://www.trailforks.com/trails/wsf-n36-no-motorized-use/,WSF N36 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,864 ft",-9 ft,31 ft,"
                     Blue rate
                ","(42.038960, -71.319840)",75
https://www.trailforks.com/trails/wwc-res-6-dam/,WWC Res #6 Dam,Sutton State Forest,817 ft,,9 ft,"
                     Green rate
                ","(42.114340, -71.740700)",95
https://www.trailforks.com/trails/x-chappy-north-neck-to-wasque/,X Chappy (North Neck to Wasque),Edgartown,5 miles,-295 ft,310 ft,"
                     Green rate
                ","(41.388740, -70.479860)",45
https://www.trailforks.com/trails/xmas-dh/,X-MAS DH,Trout Brook Recreation Area,263 ft,-32 ft,,"
                     Black Diamond rate
                ","(42.386880, -71.836440)",70
https://www.trailforks.com/trails/xc-loop-131489/,XC Loop,Blackstone River and Canal Heritage State Park,1 mile,-17 ft,15 ft,"
                     Green rate
                ","(42.094340, -71.622370)",30
https://www.trailforks.com/trails/xyz/,XYZ,Newburyport,"2,700 ft",-21 ft,61 ft,"
                     Blue rate
                ","(42.808620, -70.912400)",80
https://www.trailforks.com/trails/ypipe/,Y-Pipe,Dogtown,285 ft,,,"
                     Blue rate
                ","(42.653480, -70.639500)",70
https://www.trailforks.com/trails/yah-mon/,Yah Mon!,Wompatuck State Park,"3,184 ft",-51 ft,30 ft,"
                     Blue rate
                ","(42.218460, -70.837270)",65
https://www.trailforks.com/trails/yak-attack/,Yak Attack,Bear Hole,1 mile,-10 ft,,"
                     Green rate
                ","(42.136380, -72.678750)",35
https://www.trailforks.com/trails/yard-dump-cutoff/,Yard Dump Cutoff,Wenham,312 ft,,,"
                     White rate
                ","(42.599710, -70.842170)",5
https://www.trailforks.com/trails/yard-waste-dump/,Yard Waste Dump,Gordon College,479 ft,,,"
                     Green rate
                ","(42.592030, -70.815120)",25
https://www.trailforks.com/trails/ye-olde-tower/,Ye Olde Tower,F. Gilbert Hills State Forest,184 ft,,4 ft,"
                     Green rate
                ","(42.059870, -71.288050)",10
https://www.trailforks.com/trails/yeehaw-202867/,Yeehaw,Webber Conservation Restriction,887 ft,-24 ft,3 ft,"
                     Green rate
                ","(42.239900, -71.697300)",95
https://www.trailforks.com/trails/yellow-127365/,Yellow,Amesbury Town Forest,888 ft,-58 ft,7 ft,"
                     Green rate
                ","(42.852340, -70.966090)",70
https://www.trailforks.com/trails/yellow-177342/,Yellow,Opacum Woods,1 mile,-140 ft,164 ft,"
                     Blue rate
                ","(42.124580, -72.073320)",30
https://www.trailforks.com/trails/yellow-748955429/,yellow,Mount Misery,423 ft,,14 ft,"
                     Green rate
                ","(42.418880, -71.347810)",70
https://www.trailforks.com/trails/yellow-748955436/,yellow,Mount Misery,751 ft,-2 ft,28 ft,"
                     Green rate
                ","(42.420100, -71.351650)",50
https://www.trailforks.com/trails/yellow-319725741/,Yellow,Wright Woods,"1,877 ft",,31 ft,"
                     Blue rate
                ","(42.431200, -71.357520)",5
https://www.trailforks.com/trails/yellow-blaze-trail-403611/,Yellow Blaze Trail,Vietnam Veterans Park,"1,611 ft",-53 ft,25 ft,"
                     Green rate
                ","(42.546990, -71.296410)",5
https://www.trailforks.com/trails/yellow-brick-road-58124/,Yellow Brick Road,Batchelor Street Trails,"1,679 ft",-69 ft,22 ft,"
                     Blue rate
                ","(42.285410, -72.523700)",95
https://www.trailforks.com/trails/yellow-climb/,Yellow Climb,Noon Hill & Shattuck Reservation,"2,421 ft",-16 ft,84 ft,"
                     Green rate
                ","(42.161870, -71.315490)",90
https://www.trailforks.com/trails/woodlot-6/,Woodlot 6,Harvard Forest/Pingree Woodlot,"1,355 ft",,8 ft,"
                     Green rate
                ","(42.637870, -70.878370)",75
https://www.trailforks.com/trails/woods-286818/,Woods,Witch Hollow,"1,004 ft",,48 ft,"
                     Blue rate
                ","(42.696340, -71.046360)",5
https://www.trailforks.com/trails/woods-connector-286820/,Woods Connector,Witch Hollow,335 ft,-3 ft,,"
                     Green rate
                ","(42.067580, -71.158920)",85
https://www.trailforks.com/trails/world-cup-2/,World Cup 2,Mount Pisgah,797 ft,-84 ft,,"
                     Black Diamond rate
                ","(42.353710, -71.663820)",40
https://www.trailforks.com/trails/wsf-n6-dirt-bike/,WSF N6 Dirt Bike,Wrentham State Forest & Conservation Lands,630 ft,,8 ft,"
                     Blue rate
                ","(42.053320, -71.316790)",50
https://www.trailforks.com/trails/wsf-n13-no-motorized-use/,WSF N13 (No Motorized Use),Wrentham State Forest & Conservation Lands,"1,132 ft",-10 ft,,"
                     Blue rate
                ","(42.047690, -71.313700)",60
https://www.trailforks.com/trails/yellow-connector-168236/,Yellow Connector,Harvard Trail Network,140 ft,-10 ft,,"
                     Green rate
                ","(42.521230, -71.563840)",15
https://www.trailforks.com/trails/yellow-corner/,Yellow Corner,Clifford G. Grant Management Area,879 ft,,,"
                     Green rate
                ","(42.062220, -71.125030)",65
https://www.trailforks.com/trails/yellow-diamond-bypass/,Yellow Diamond Bypass,Harold Parker State Forest,730 ft,-53 ft,26 ft,"
                     Black Diamond rate
                ","(42.607720, -71.073600)",80
https://www.trailforks.com/trails/yellow-diamond-trail-north/,Yellow Diamond Trail North,Harold Parker State Forest,"4,410 ft",-84 ft,95 ft,"
                     Black Diamond rate
                ","(42.614620, -71.088030)",95
https://www.trailforks.com/trails/yellow-diamond-trail-south/,Yellow Diamond Trail South,Harold Parker State Forest,"3,455 ft",-76 ft,82 ft,"
                     Black Diamond rate
                ","(42.607460, -71.073700)",90
https://www.trailforks.com/trails/yellow-dipper/,Yellow Dipper,Noon Hill & Shattuck Reservation,"2,398 ft",-14 ft,93 ft,"
                     Black Diamond rate
                ","(42.163400, -71.316590)",85
https://www.trailforks.com/trails/yellow-free-ride-loop/,Yellow Free Ride Loop,Stony Brook Reservation,"1,749 ft",-38 ft,23 ft,,,
https://www.trailforks.com/trails/yellow-hollow/,Yellow Hollow,Santuit Pond,486 ft,-3 ft,,"
                     Green rate
                ","(41.652000, -70.446240)",5
