title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/quarry-connection/,Quarry Connection,Green Hill Park,518 ft,,26 ft,"
                     Blue rate
                ","(42.275530, -71.782170)",25
https://www.trailforks.com/trails/quarry-ext-south/,Quarry Ext. South,Green Hill Park,463 ft,-6 ft,7 ft,"
                     Green rate
                ","(42.274670, -71.781480)",25
https://www.trailforks.com/trails/quarry-house-trail/,Quarry House Trail,Dogtown,354 ft,-17 ft,,"
                     Blue rate
                ","(42.664390, -70.627820)",5
https://www.trailforks.com/trails/quarry-link-168418/,Quarry Link,Ames Nowell State Park,"1,990 ft",-23 ft,39 ft,"
                     Blue rate
                ","(42.122130, -70.995460)",35
https://www.trailforks.com/trails/quarry-loop-1/,Quarry Loop 1,Vietnam Trail Network,554 ft,,23 ft,"
                     Blue rate
                ","(42.163100, -71.489980)",25
https://www.trailforks.com/trails/quarry-loop-2/,Quarry Loop 2,Vietnam Trail Network,344 ft,,12 ft,"
                     Blue rate
                ","(42.162450, -71.490380)",25
https://www.trailforks.com/trails/quarry-loop-trail/,Quarry Loop Trail,Borderland State Park,"5,079 ft",-37 ft,40 ft,"
                     Blue rate
                ","(42.079860, -71.160130)",85
https://www.trailforks.com/trails/quarry-ridge-chute/,Quarry Ridge Chute,Rattlesnake Hill,128 ft,,,"
                     Black Diamond rate
                ","(42.440800, -71.566520)",50
https://www.trailforks.com/trails/quarry-ridge-loop/,Quarry Ridge Loop,Rattlesnake Hill,499 ft,-3 ft,16 ft,"
                     Black Diamond rate
                ","(42.440480, -71.566960)",90
https://www.trailforks.com/trails/quarry-road-271383/,Quarry Road,Ravenswood Park Area,"1,155 ft",-5 ft,3 ft,"
                     White rate
                ","(42.598300, -70.689520)",70
https://www.trailforks.com/trails/quarry-tour/,Quarry Tour,Bird Street Conservation Land,938 ft,,,"
                     Green rate
                ","(42.104340, -71.113370)",55
https://www.trailforks.com/trails/quarry-trail-126952/,Quarry Trail,Hopkinton State Park,"1,655 ft",-109 ft,11 ft,"
                     Blue rate
                ","(42.261650, -71.517190)",65
https://www.trailforks.com/trails/quarry-trail-126954/,Quarry Trail,Hopkinton State Park,373 ft,-3 ft,5 ft,"
                     Blue rate
                ","(42.260990, -71.515190)",55
https://www.trailforks.com/trails/quarry-trail-132992/,Quarry Trail,Flat Rock Hill,"2,910 ft",-11 ft,140 ft,"
                     Blue rate
                ","(42.691510, -71.497280)",5
https://www.trailforks.com/trails/quarry-trail-134265/,Quarry Trail,Mendon Town Forest,634 ft,-20 ft,18 ft,"
                     Green rate
                ","(42.067730, -71.575070)",95
https://www.trailforks.com/trails/quarry-trail-171319/,Quarry Trail,Rocky Woods,"5,052 ft",-113 ft,127 ft,"
                     White rate
                ","(42.212260, -71.276180)",75
https://www.trailforks.com/trails/quarry-trail-connector-171353/,Quarry Trail Connector,Rocky Woods,307 ft,-9 ft,53 ft,"
                     Blue rate
                ","(42.209800, -71.280790)",35
https://www.trailforks.com/trails/quarry-woods-1/,Quarry Woods 1,Dogtown,686 ft,,64 ft,"
                     Blue rate
                ","(42.673300, -70.661610)",5
https://www.trailforks.com/trails/quarry-woods-2/,Quarry Woods 2,Dogtown,151 ft,-10 ft,,"
                     Blue rate
                ","(42.673060, -70.660000)",5
https://www.trailforks.com/trails/quarry-woods-3/,Quarry Woods 3,Dogtown,295 ft,-6 ft,5 ft,"
                     Blue rate
                ","(42.671450, -70.657750)",5
https://www.trailforks.com/trails/quarry-woods-4/,Quarry Woods 4,Dogtown,177 ft,-11 ft,,"
                     Blue rate
                ","(42.673340, -70.660380)",5
https://www.trailforks.com/trails/quarry-woods-5/,Quarry Woods 5,Dogtown,213 ft,,,"
                     Green rate
                ","(42.673470, -70.660490)",5
https://www.trailforks.com/trails/quarry-woods-6/,Quarry Woods 6,Dogtown,778 ft,,42 ft,"
                     Blue rate
                ","(42.673850, -70.661690)",5
https://www.trailforks.com/trails/quarry-woods-7/,Quarry Woods 7,Dogtown,253 ft,-3 ft,,"
                     Green rate
                ","(42.673520, -70.661020)",5
https://www.trailforks.com/trails/quarryman/,Quarryman,Dogtown,397 ft,,5 ft,"
                     Blue rate
                ","(42.671880, -70.655220)",5
https://www.trailforks.com/trails/quarter-mile/,Quarter Mile,New Bedford Waterworks/ Assawompset pond complex,"2,077 ft",-6 ft,3 ft,"
                     Green rate
                ","(41.795900, -70.874220)",85
https://www.trailforks.com/trails/quarter-mile-pond-west/,Quarter Mile Pond West,Middlesex Fells Reservation,"1,386 ft",-21 ft,18 ft,"
                     Blue rate
                ","(42.447650, -71.097280)",25
https://www.trailforks.com/trails/quashnet-river-east/,Quashnet River East,Quashnet/Childs River Conservation Areas,2 miles,-57 ft,61 ft,"
                     Blue rate
                ","(41.591690, -70.506750)",75
https://www.trailforks.com/trails/quebec/,Quebec,West Hill Dam,"5,138 ft",-77 ft,72 ft,"
                     Green rate
                ","(42.114060, -71.605060)",60
https://www.trailforks.com/trails/queen-anne-road-connector-320320/,Queen Anne Road Connector,Harwich,"3,048 ft",-45 ft,18 ft,"
                     Blue rate
                ","(41.711630, -70.066230)",5
https://www.trailforks.com/trails/questionable-decision/,Questionable Decision,Freetown-Fall River SF / SEMASS Bioreserve Trails,331 ft,,9 ft,"
                     Blue rate
                ","(41.756000, -71.090750)",5
https://www.trailforks.com/trails/quick-climb/,Quick climb,Carolina Hills,"1,969 ft",,65 ft,"
                     Green rate
                ","(42.127360, -70.714750)",90
https://www.trailforks.com/trails/quick-cut-381795/,Quick Cut,Holliston,272 ft,-5 ft,,"
                     Green rate
                ","(42.194130, -71.456480)",5
https://www.trailforks.com/trails/quick-gnar/,Quick Gnar,Mount Pisgah,959 ft,-93 ft,14 ft,"
                     Black Diamond rate
                ","(42.362880, -71.663930)",35
https://www.trailforks.com/trails/quick-snack/,Quick Snack,Douglas State Forest,902 ft,,11 ft,"
                     Blue rate
                ","(42.038690, -71.787660)",50
https://www.trailforks.com/trails/quick-trot/,Quick Trot,Jeanne Johnson Preserve,236 ft,,4 ft,"
                     Green rate
                ","(42.193590, -71.661520)",65
https://www.trailforks.com/trails/quick-vic-s-way/,Quick Vic's Way,Otis - Crane WMA,994 ft,-37 ft,19 ft,,"(41.667610, -70.596290)",65
https://www.trailforks.com/trails/quick-way-out-126173/,Quick Way Out,Vietnam Trail Network,"1,328 ft",-54 ft,8 ft,"
                     Blue rate
                ","(42.172620, -71.503940)",60
https://www.trailforks.com/trails/quickly-down/,Quickly Down,Weston Forest & Trails,492 ft,-47 ft,,"
                     Blue rate
                ","(42.347490, -71.274390)",65
https://www.trailforks.com/trails/quicks-hole/,Quicks Hole,Long Pond,784 ft,,9 ft,"
                     Green rate
                ","(41.572310, -70.610680)",75
https://www.trailforks.com/trails/quiddicas-doubletrack-extension/,Quiddicas Doubletrack Extension,New Bedford Waterworks/ Assawompset pond complex,"1,257 ft",-12 ft,,"
                     Green rate
                ","(41.795710, -70.881110)",70
https://www.trailforks.com/trails/quidditch/,Quidditch,Potter Hill Trails,"3,819 ft",-70 ft,47 ft,"
                     Blue rate
                ","(42.216610, -71.729050)",100
https://www.trailforks.com/trails/quimberg/,Quimberg,Amesbury Town Forest,"1,288 ft",-86 ft,71 ft,"
                     Blue rate
                ","(42.854780, -70.953400)",85
https://www.trailforks.com/trails/quit/,Quit,Discovery Hill Conservation Land,"1,033 ft",-38 ft,34 ft,"
                     Black Diamond rate
                ","(41.732910, -70.480750)",35
https://www.trailforks.com/trails/qunnonoo-s-den-127479/,Qunnonoo's Den,Gummere-Marsters-Lions Club System,"1,401 ft",,39 ft,"
                     Green rate
                ","(42.212550, -71.699410)",80
