title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/urban-camping/,Urban Camping,Stony Brook Reservation,325 ft,,9 ft,"
                     Green rate
                ","(42.267020, -71.149420)",5
https://www.trailforks.com/trails/urbanity/,Urbanity,Green Hill Park,"1,302 ft",-17 ft,6 ft,"
                     Blue rate
                ","(42.281620, -71.776150)",55
https://www.trailforks.com/trails/useful-shortcut/,Useful Shortcut,Plainville Conservation Land,430 ft,-2 ft,3 ft,"
                     Green rate
                ","(42.017970, -71.337350)",65
https://www.trailforks.com/trails/vale-reservation/,Vale Reservation,Andover,1 mile,-11 ft,24 ft,"
                     Green rate
                ","(42.647530, -71.150990)",5
https://www.trailforks.com/trails/valley-244523/,Valley,Falmouth,768 ft,,36 ft,"
                     Green rate
                ","(41.618340, -70.596220)",5
https://www.trailforks.com/trails/valley-run-280505/,Valley  Run,SOO (South of Otis),"1,745 ft",-112 ft,35 ft,"
                     Black Diamond rate
                ","(41.620620, -70.612020)",50
https://www.trailforks.com/trails/valley-connector-78449/,Valley Connector,Lowell-Dracut-Tyngsboro State Forest,513 ft,-5 ft,9 ft,"
                     Blue rate
                ","(42.657370, -71.352370)",100
https://www.trailforks.com/trails/valley-connector-188821/,Valley Connector,100 Acre Woods,390 ft,-3 ft,7 ft,"
                     Blue rate
                ","(42.661880, -70.984830)",65
https://www.trailforks.com/trails/valley-farm9-179785/,Valley Farm9,Valley Farm Trail Network,"2,394 ft",-26 ft,11 ft,"
                     Blue rate
                ","(42.561490, -71.662860)",45
https://www.trailforks.com/trails/valley-farm10-179786/,Valley Farm10,Valley Farm Trail Network,"2,394 ft",-133 ft,,"
                     Blue rate
                ","(42.559660, -71.667320)",75
https://www.trailforks.com/trails/valley-farm11/,Valley Farm11,Valley Farm Trail Network,"3,733 ft",-71 ft,107 ft,"
                     Blue rate
                ","(42.554200, -71.669040)",75
https://www.trailforks.com/trails/valley-farm12/,Valley Farm12,Valley Farm Trail Network,"3,733 ft",-5 ft,14 ft,"
                     Blue rate
                ","(42.556510, -71.662240)",5
