title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/moose-run-trail/,Moose Run Trail,DAR State Forest,2 miles,-241 ft,355 ft,"
                     Blue rate
                ","(42.467720, -72.794540)",95
https://www.trailforks.com/trails/moraine-1/,Moraine 1,Wenham Lake (Beverly),"2,116 ft",-12 ft,14 ft,"
                     Green rate
                ","(42.579800, -70.893530)",5
https://www.trailforks.com/trails/moraine-3/,Moraine 3,Wenham Lake (Beverly),"1,506 ft",,27 ft,"
                     Green rate
                ","(42.582010, -70.893790)",5
https://www.trailforks.com/trails/moraine-trail-56249/,Moraine Trail,Long Pond,"4,684 ft",-175 ft,103 ft,,"(41.593820, -70.625830)",85
https://www.trailforks.com/trails/moraine-trail/,Moraine Trail,Collins Woodlot / Kettle Holes,1 mile,-73 ft,68 ft,,"(41.610830, -70.610500)",55
https://www.trailforks.com/trails/moraine-trail-238434/,Moraine Trail,Long Pond,965 ft,-16 ft,,"
                     Green rate
                ","(41.568530, -70.611720)",75
https://www.trailforks.com/trails/moraine-trail-56250/,Moraine Trail,Collins Woodlot / Kettle Holes,"4,518 ft",-57 ft,109 ft,,"(41.593740, -70.625690)",65
https://www.trailforks.com/trails/moraine-trail-a/,Moraine Trail A,Dogtown,"1,119 ft",-48 ft,,"
                     Blue rate
                ","(42.639490, -70.650410)",60
https://www.trailforks.com/trails/moraine-trail-b/,Moraine Trail B,Dogtown,"2,070 ft",-87 ft,42 ft,"
                     Black Diamond rate
                ","(42.638360, -70.646820)",60
https://www.trailforks.com/trails/moraine-trail-north/,Moraine Trail North,SOO (South of Otis),3 miles,-357 ft,323 ft,"
                     Black Diamond rate
                ","(41.615080, -70.614550)",55
https://www.trailforks.com/trails/moraine-s-edge/,Moraine's Edge,Dogtown,"1,066 ft",-30 ft,,"
                     Blue rate
                ","(42.638390, -70.646840)",70
https://www.trailforks.com/trails/more-wisteria/,More Wisteria,Plainville Conservation Land,656 ft,-10 ft,,"
                     Blue rate
                ","(42.019260, -71.337120)",55
https://www.trailforks.com/trails/morgan-property-1/,Morgan Property 1,New Bedford Waterworks/ Assawompset pond complex,732 ft,-12 ft,6 ft,"
                     Blue rate
                ","(41.814430, -70.890130)",5
https://www.trailforks.com/trails/morgan-property-2/,Morgan Property 2,New Bedford Waterworks/ Assawompset pond complex,758 ft,-10 ft,,"
                     Green rate
                ","(41.815000, -70.888700)",5
