title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/white-trail-227130/,White Trail,Stow Town Forest,"3,747 ft",-5 ft,39 ft,"
                     Green rate
                ","(42.426320, -71.489690)",20
https://www.trailforks.com/trails/white-trail-358676663/,White Trail,Snake Hill / Sally Milligan Nature Reserve,"2,602 ft",-9 ft,36 ft,"
                     Green rate
                ","(42.559950, -70.856440)",85
https://www.trailforks.com/trails/white-trail-277169/,White Trail,Franklin  Town Forest Recreation Area,"2,585 ft",-5 ft,5 ft,"
                     Green rate
                ","(42.071130, -71.384900)",60
https://www.trailforks.com/trails/white-trail-348904/,White Trail,Lowell-Holly / Ryder Conservation Area,"4,636 ft",-33 ft,40 ft,"
                     Blue rate
                ","(41.667890, -70.482780)",85
https://www.trailforks.com/trails/white-trail-417679/,White Trail,WWI Memorial Park,919 ft,-110 ft,,"
                     Green rate
                ","(41.999780, -71.313120)",5
https://www.trailforks.com/trails/white-trail-loop/,White Trail Loop,King Philip's Rock & Canoe River,"1,519 ft",,49 ft,"
                     Blue rate
                ","(42.072230, -71.194930)",60
https://www.trailforks.com/trails/white-triangles/,White Triangles,God's Acre / Tetasset Ridge,"1,112 ft",-136 ft,,"
                     Double Black Diamond rate
                ","(42.261370, -71.863720)",25
https://www.trailforks.com/trails/whiteflower-connector/,Whiteflower Connector,Potter Hill Trails,758 ft,-3 ft,11 ft,"
                     Green rate
                ","(42.211990, -71.723740)",75
https://www.trailforks.com/trails/whitehall-loop/,Whitehall Loop,Upton State Forest,"2,566 ft",-43 ft,65 ft,"
                     Blue rate
                ","(42.209400, -71.583320)",5
https://www.trailforks.com/trails/whitehall-pond-trail/,Whitehall Pond Trail,Rutland State Park Area,"4,455 ft",-34 ft,11 ft,"
                     Blue rate
                ","(42.368700, -71.995670)",75
https://www.trailforks.com/trails/whitehall-trail/,Whitehall Trail,Upton State Forest,"2,760 ft",-42 ft,59 ft,"
                     Blue rate
                ","(42.211480, -71.580700)",100
https://www.trailforks.com/trails/whitetail-329473/,Whitetail,Pelham Lake Park,"4,724 ft",-12 ft,292 ft,"
                     Green rate
                ","(42.683080, -72.896750)",5
https://www.trailforks.com/trails/whitetail-high-st-br13/,Whitetail High St - BR13,Freetown-Fall River SF / SEMASS Bioreserve Trails,"4,937 ft",-55 ft,89 ft,"
                     Blue rate
                ","(41.759120, -71.071550)",25
https://www.trailforks.com/trails/whitney-hill-trail/,Whitney Hill Trail,Watertown,"1,257 ft",-23 ft,3 ft,"
                     Green rate
                ","(42.374510, -71.185920)",35
https://www.trailforks.com/trails/whitney-road-connector/,Whitney Road Connector,100 Acre Woods,"1,281 ft",-9 ft,11 ft,"
                     Green rate
                ","(42.667480, -70.985590)",80
https://www.trailforks.com/trails/whitney-spur-trail/,Whitney Spur Trail,Wompatuck State Park,1 mile,-47 ft,19 ft,"
                     White rate
                ","(42.229970, -70.850520)",60
https://www.trailforks.com/trails/whitney-well-ridge-trail/,Whitney Well Ridge Trail,Groton,"1,026 ft",-25 ft,14 ft,"
                     Blue rate
                ","(42.605300, -71.509830)",15
https://www.trailforks.com/trails/whittier-hill/,Whittier Hill,Amesbury,"2,806 ft",-86 ft,127 ft,"
                     Green rate
                ","(42.855520, -70.942770)",65
https://www.trailforks.com/trails/whoopdedos-trail/,Whoop-De-Dos Trail,Freetown-Fall River SF / SEMASS Bioreserve Trails,"1,468 ft",-15 ft,1 ft,"
                     Green rate
                ","(41.765950, -71.087600)",40
https://www.trailforks.com/trails/whortleberry-hill-link/,Whortleberry Hill Link,Lowell-Dracut-Tyngsboro State Forest,"2,235 ft",-43 ft,47 ft,"
                     Blue rate
                ","(42.670330, -71.373080)",90
https://www.trailforks.com/trails/why-not-rock/,Why Not Rock,Vietnam Trail Network,297 ft,-4 ft,8 ft,"
                     Blue rate
                ","(42.186820, -71.494870)",45
https://www.trailforks.com/trails/wicked-hard-trail--surf-city/,Wicked Hard Trail / Surf City,Lynn Woods,"2,668 ft",-66 ft,140 ft,"
                     Double Black Diamond rate
                ","(42.499930, -70.994350)",80
https://www.trailforks.com/trails/wicked-xc/,Wicked XC,Horn Pond,"4,394 ft",-91 ft,89 ft,"
                     Green rate
                ","(42.467180, -71.160240)",50
https://www.trailforks.com/trails/wicket-pond-escape/,Wicket Pond Escape,Wendell State Forest,"1,796 ft",-13 ft,74 ft,"
                     Black Diamond rate
                ","(42.548870, -72.435170)",95
https://www.trailforks.com/trails/wide-bridge/,Wide Bridge,Wrentham State Forest & Conservation Lands,568 ft,-12 ft,15 ft,"
                     Blue rate
                ","(42.038870, -71.324770)",85
https://www.trailforks.com/trails/wide-load/,Wide Load,Collins Woodlot / Kettle Holes,810 ft,,10 ft,"
                     Green rate
                ","(41.608990, -70.611380)",5
https://www.trailforks.com/trails/widowmaker-104379/,Widowmaker,Vietnam Trail Network,"1,158 ft",-66 ft,,"
                     Black Diamond rate
                ","(42.167120, -71.505790)",20
https://www.trailforks.com/trails/wigwam-brook-trail/,Wigwam Brook Trail,Cormier Woods,"1,404 ft",-6 ft,22 ft,"
                     Blue rate
                ","(42.073390, -71.585710)",35
https://www.trailforks.com/trails/wigwam-trail/,Wigwam Trail,Mendon Town Forest,"2,062 ft",-90 ft,70 ft,"
                     Blue rate
                ","(42.065780, -71.572500)",65
https://www.trailforks.com/trails/wild-gravity/,WILD GRAVITY,Marshfield,"1,949 ft",-115 ft,12 ft,"
                     Blue rate
                ","(42.121700, -70.720320)",70
https://www.trailforks.com/trails/wild-school/,Wild School,Sawmill Hills,"1,053 ft",-56 ft,5 ft,"
                     Green rate
                ","(42.327620, -72.711750)",75
https://www.trailforks.com/trails/wild-side-104373/,Wild Side,Sawmill Hills,1 mile,-224 ft,232 ft,"
                     Blue rate
                ","(42.334400, -72.704090)",95
https://www.trailforks.com/trails/wild-turkey-18214/,Wild Turkey,Pittsfield State Forest,834 ft,-32 ft,3 ft,"
                     Green rate
                ","(42.490410, -73.294630)",100
https://www.trailforks.com/trails/wild-turkey-45007/,Wild Turkey,Russell Mill Pond & Town Forest,"1,787 ft",-53 ft,26 ft,"
                     Blue rate
                ","(42.574900, -71.327260)",95
https://www.trailforks.com/trails/wild-turkey-332529/,Wild Turkey,Jiminy Peak Mountain Resort,"2,871 ft",-821 ft,,"
                     Double Black Diamond rate
                ","(42.546140, -73.281660)",70
https://www.trailforks.com/trails/wild-wild-west/,Wild Wild West,Wrentham State Forest & Conservation Lands,873 ft,-16 ft,20 ft,"
                     Blue rate
                ","(42.040360, -71.323490)",85
https://www.trailforks.com/trails/wildcat-notch-path/,Wildcat Notch Path,Blue Hills Reservation,"4,909 ft",-121 ft,277 ft,"
                     Black Diamond rate
                ","(42.208200, -71.106250)",10
https://www.trailforks.com/trails/wildcat-notch-trail/,Wildcat Notch Trail,Blue Hills Reservation,553 ft,-14 ft,14 ft,"
                     Blue rate
                ","(42.207950, -71.106490)",60
https://www.trailforks.com/trails/wildcat-trail-143721/,Wildcat Trail,Wildcat Conservation Area,982 ft,-19 ft,39 ft,"
                     Green rate
                ","(42.689530, -71.016440)",100
https://www.trailforks.com/trails/wilder-brook-connector/,Wilder Brook Connector,Perley Brook,"1,195 ft",-35 ft,37 ft,"
                     Blue rate
                ","(42.605390, -72.008570)",100
https://www.trailforks.com/trails/wilder-brook-up/,Wilder Brook Up,Rome Conservation Area,"3,427 ft",-46 ft,144 ft,"
                     Blue rate
                ","(42.607940, -72.006400)",100
https://www.trailforks.com/trails/wilderness-132710/,Wilderness,Kennedy Park,"1,400 ft",-107 ft,,"
                     Green rate
                ","(42.379330, -73.286770)",30
https://www.trailforks.com/trails/wilderness-brook/,Wilderness Brook,Thunder Mountain Bike Park / Berkshire East Mountain Resort,2 miles,-527 ft,11 ft,"
                     Blue rate
                ","(42.609860, -72.873680)",35
https://www.trailforks.com/trails/wildflower-access/,Wildflower Access,Weston Forest & Trails,276 ft,,,"
                     Green rate
                ","(42.346860, -71.317580)",35
https://www.trailforks.com/trails/wildlands-trust-secondary-trail/,Wildlands Trust Secondary Trail,Indian River Trails,"1,759 ft",,25 ft,"
                     Blue rate
                ","(42.097350, -70.824740)",65
https://www.trailforks.com/trails/wildseeloder-trail/,Wildseeloder Trail,Otis - Crane WMA,"3,199 ft",-83 ft,133 ft,,"(41.665890, -70.598700)",50
https://www.trailforks.com/trails/wildwood-extender/,Wildwood Extender,Wildwood Trail Network,"2,187 ft",-24 ft,60 ft,"
                     Green rate
                ","(42.392110, -72.506610)",5
https://www.trailforks.com/trails/willard-brook-access-road-north/,Willard Brook Access Road North,Pearl Hill State Park,"4,868 ft",-225 ft,,"
                     Green rate
                ","(42.661850, -71.783050)",50
https://www.trailforks.com/trails/willard-brook-access-road-south/,Willard Brook Access Road South,Pearl Hill State Park,2 miles,-402 ft,48 ft,"
                     Green rate
                ","(42.660780, -71.784100)",45
https://www.trailforks.com/trails/willard-s-highway/,Willard's Highway,Pearl Hill State Park,"4,953 ft",-156 ft,43 ft,"
                     Green rate
                ","(42.665740, -71.772010)",70
https://www.trailforks.com/trails/william-berry-way/,William Berry Way,Pittsfield State Forest,"4,366 ft",-51 ft,,"
                     Green rate
                ","(42.514380, -73.320550)",5
https://www.trailforks.com/trails/william-s-revenge-climb-2/,William's Revenge Climb #2,F. Gilbert Hills State Forest,"3,185 ft",-24 ft,61 ft,"
                     Blue rate
                ","(42.069110, -71.283780)",95
https://www.trailforks.com/trails/williams-barn-outer-loop/,Williams Barn Outer Loop,Groton Hills,"1,372 ft",-20 ft,19 ft,"
                     Green rate
                ","(42.624460, -71.556120)",30
https://www.trailforks.com/trails/williams-field/,Williams Field,Williams Woods,"1,233 ft",-28 ft,76 ft,"
                     Green rate
                ","(42.219360, -71.716100)",40
