title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/dugbee-doe-hollow-connector/,Dugbee Doe Hollow Connector,Blue Hills Reservation,105 ft,-2 ft,,"
                     Green rate
                ","(42.210580, -71.081240)",45
https://www.trailforks.com/trails/dump-run-302921/,Dump Run,Breakheart Reservation,"2,526 ft",-70 ft,36 ft,"
                     Blue rate
                ","(42.485430, -71.043660)",90
https://www.trailforks.com/trails/dump-trail-109472/,Dump Trail,Nickerson State Park,"1,528 ft",-28 ft,4 ft,"
                     Blue rate
                ","(41.748460, -70.013380)",85
https://www.trailforks.com/trails/dump-trail-322611/,Dump Trail,Belchertown,3 miles,-222 ft,141 ft,"
                     Green rate
                ","(42.297310, -72.423630)",35
https://www.trailforks.com/trails/dumping-station-trail-access/,Dumping Station Trail Access,Massasoit State Park,489 ft,,3 ft,"
                     Green rate
                ","(41.870040, -70.981010)",30
https://www.trailforks.com/trails/dune-trail-410874/,Dune Trail,Mashpee,1 mile,-2 ft,5 ft,"
                     Blue rate
                ","(41.547770, -70.527040)",5
https://www.trailforks.com/trails/dunk-to-the-trunkline/,Dunk to the Trunkline,Franklin State Forest,"3,642 ft",-115 ft,53 ft,"
                     Blue rate
                ","(42.066680, -71.436150)",95
https://www.trailforks.com/trails/dunstable-access/,Dunstable Access,Wharton Plantation,259 ft,-10 ft,7 ft,"
                     Green rate
                ","(42.630310, -71.510450)",45
https://www.trailforks.com/trails/duodenum-206467/,Duodenum,Mill Pond,"2,362 ft",-72 ft,82 ft,"
                     Blue rate
                ","(42.514400, -71.178260)",40
https://www.trailforks.com/trails/durham-road-connector/,Durham Road Connector,Collins Woodlot / Kettle Holes,853 ft,-12 ft,4 ft,"
                     Green rate
                ","(41.604990, -70.613410)",40
https://www.trailforks.com/trails/dykes-connector-1/,Dykes Connector 1,West Woods/Dykes Pond,"5,010 ft",-83 ft,83 ft,"
                     Blue rate
                ","(42.598590, -70.739860)",90
https://www.trailforks.com/trails/dykes-connector-2/,Dykes Connector 2,West Woods/Dykes Pond,"2,657 ft",-91 ft,,"
                     Blue rate
                ","(42.599940, -70.727360)",80
https://www.trailforks.com/trails/dykes-pond-fire-road/,Dykes Pond Fire Road,West Woods/Dykes Pond,"1,608 ft",-16 ft,45 ft,"
                     Green rate
                ","(42.609400, -70.729980)",90
https://www.trailforks.com/trails/dykes-res-trail/,Dykes Res. Trail,West Woods/Dykes Pond,2 miles,-288 ft,217 ft,"
                     Blue rate
                ","(42.609400, -70.729980)",85
https://www.trailforks.com/trails/e1-connector-167337/,E1 Connector,Wompatuck State Park,674 ft,-13 ft,34 ft,"
                     Black Diamond rate
                ","(42.197670, -70.840480)",95
https://www.trailforks.com/trails/e1-to-f4/,E1 to F4,Groton Town Forest,733 ft,-51 ft,,"
                     Green rate
                ","(42.586310, -71.607020)",45
https://www.trailforks.com/trails/e2-connector/,E2 Connector,Wompatuck State Park,"1,437 ft",-31 ft,19 ft,"
                     Blue rate
                ","(42.199640, -70.840940)",55
https://www.trailforks.com/trails/e2e3/,E2-E3,Wompatuck State Park,388 ft,-2 ft,8 ft,"
                     Blue rate
                ","(42.200570, -70.839110)",50
https://www.trailforks.com/trails/e3-to-f9/,E3 to F9,Groton Town Forest,"3,343 ft",-88 ft,130 ft,"
                     Blue rate
                ","(42.583900, -71.604430)",100
https://www.trailforks.com/trails/e4-cul-de-sac/,E4 Cul de Sac,Wompatuck State Park,488 ft,-7 ft,5 ft,"
                     Green rate
                ","(42.202410, -70.835070)",60
https://www.trailforks.com/trails/e04-to-e02-connector/,E04 to E02 Connector,Ames Nowell State Park,725 ft,-3 ft,,"
                     Green rate
                ","(42.119500, -70.976400)",25
https://www.trailforks.com/trails/e4e5/,E4-E5,Wompatuck State Park,"1,650 ft",-23 ft,26 ft,"
                     Black Diamond rate
                ","(42.201150, -70.835160)",70
https://www.trailforks.com/trails/e4-5-to-f4-5-rock-circuit-trail/,E4.5 to F4.5 Rock Circuit Trail,Middlesex Fells Reservation,946 ft,-6 ft,41 ft,"
                     Blue rate
                ","(42.447270, -71.089830)",80
https://www.trailforks.com/trails/e4-8-to-e4-4-rock-circuit-trail/,E4.8 to E4.4 Rock Circuit Trail,Middlesex Fells Reservation,"1,232 ft",-22 ft,41 ft,"
                     Blue rate
                ","(42.444910, -71.091810)",80
https://www.trailforks.com/trails/e4-11-to-f5-1-cross-fells-trail/,E4.11 to F5.1 Cross Fells Trail,Middlesex Fells Reservation,"2,177 ft",-101 ft,117 ft,"
                     Blue rate
                ","(42.445520, -71.089300)",40
https://www.trailforks.com/trails/e4-17-to-e5-2-rock-circuit-trail/,E4.17 to E5.2 Rock Circuit Trail,Middlesex Fells Reservation,567 ft,-32 ft,18 ft,"
                     Blue rate
                ","(42.444390, -71.088830)",30
https://www.trailforks.com/trails/e4-18-to-e5-1/,E4.18 to E5.1,Middlesex Fells Reservation,388 ft,-25 ft,,"
                     Blue rate
                ","(42.443560, -71.092330)",20
https://www.trailforks.com/trails/e5-e6/,E5 - E6,Wompatuck State Park,"1,548 ft",-19 ft,14 ft,"
                     Blue rate
                ","(42.203690, -70.830870)",55
https://www.trailforks.com/trails/e5-2-to-e4-16/,E5.2 to E4.16,Middlesex Fells Reservation,"1,339 ft",-23 ft,78 ft,"
                     Blue rate
                ","(42.443640, -71.090490)",30
https://www.trailforks.com/trails/e6-e7/,E6 - E7,Wompatuck State Park,730 ft,-14 ft,8 ft,"
                     Green rate
                ","(42.203690, -70.830870)",20
https://www.trailforks.com/trails/e6-bypass/,E6 Bypass,Wompatuck State Park,607 ft,,3 ft,"
                     Blue rate
                ","(42.204610, -70.832910)",50
https://www.trailforks.com/trails/e6-connector/,E6 Connector,Wompatuck State Park,"1,591 ft",-33 ft,43 ft,"
                     Blue rate
                ","(42.204580, -70.833460)",75
https://www.trailforks.com/trails/e7/,E7,Groton Town Forest,"2,463 ft",-104 ft,67 ft,"
                     Blue rate
                ","(42.586310, -71.607020)",100
https://www.trailforks.com/trails/e8e9/,E8-E9,Wompatuck State Park,"1,262 ft",-21 ft,31 ft,"
                     Blue rate
                ","(42.206000, -70.833820)",65
https://www.trailforks.com/trails/e8e10/,E8-E10,Wompatuck State Park,"1,043 ft",-10 ft,22 ft,"
                     Blue rate
                ","(42.202810, -70.835130)",45
https://www.trailforks.com/trails/e15e18/,E15-E18,Wompatuck State Park,"1,111 ft",-6 ft,28 ft,"
                     Black Diamond rate
                ","(42.206600, -70.836980)",85
https://www.trailforks.com/trails/e18-quanipaug-rd/,E18 - Quanipaug Rd,Freetown-Fall River SF / SEMASS Bioreserve Trails,"1,266 ft",,14 ft,"
                     Blue rate
                ","(41.725840, -71.008920)",60
https://www.trailforks.com/trails/e412-to-e411-cross-fells-trail/,E412 to E411 Cross Fells Trail,Middlesex Fells Reservation,531 ft,-25 ft,17 ft,"
                     Blue rate
                ","(42.444780, -71.090870)",70
https://www.trailforks.com/trails/e-connector/,E Connector,Weston Forest & Trails,495 ft,-6 ft,,"
                     Blue rate
                ","(42.343710, -71.291970)",50
https://www.trailforks.com/trails/e-8-to-e4-16-rock-circuit-trail/,E$.8 to E4.16 Rock Circuit Trail,Middlesex Fells Reservation,646 ft,,45 ft,"
                     Blue rate
                ","(42.444910, -71.091810)",60
https://www.trailforks.com/trails/e-1-loop/,E%-1 Loop,Lynn Woods,"1,120 ft",-44 ft,44 ft,"
                     Blue rate
                ","(42.496930, -70.979170)",40
https://www.trailforks.com/trails/eager-beaver-22436/,Eager Beaver,Western Greenway,974 ft,-111 ft,7 ft,"
                     Blue rate
                ","(42.388232, -71.227113)",85
https://www.trailforks.com/trails/eagle-bridge-trail/,Eagle Bridge Trail,Douglas State Forest,1 mile,-71 ft,94 ft,"
                     Green rate
                ","(42.054990, -71.773210)",90
https://www.trailforks.com/trails/eagle-connector/,Eagle Connector,Dennis,404 ft,,,"
                     Blue rate
                ","(41.698220, -70.137670)",45
https://www.trailforks.com/trails/eagle-drive-path/,Eagle Drive Path,King Philip's Rock & Canoe River,"2,172 ft",,25 ft,"
                     Green rate
                ","(42.084940, -71.180110)",55
https://www.trailforks.com/trails/eagle-flow/,Eagle Flow,Deerfield Ridge Trail Network,"1,591 ft",-90 ft,64 ft,"
                     Green rate
                ","(42.549250, -72.593940)",85
https://www.trailforks.com/trails/eagle-hill-357839/,Eagle Hill,Salem,262 ft,,27 ft,"
                     Blue rate
                ","(42.492610, -70.905850)",30
https://www.trailforks.com/trails/eagle-pond-to-spaghetti/,Eagle Pond to Spaghetti,Dennis,"1,296 ft",,10 ft,"
                     Blue rate
                ","(41.696190, -70.135730)",50
