title_URL,title,ridingarea,distance,descent,climb,DifficultyRating,Coordinates,Local_Popularity
https://www.trailforks.com/trails/butterbeer/,Butterbeer,Potter Hill Trails,"4,498 ft",-95 ft,32 ft,"
                     Green rate
                ","(42.216930, -71.728410)",85
https://www.trailforks.com/trails/butterfly-202595/,Butterfly,Hennessey Conservation Area,"1,236 ft",-15 ft,2 ft,"
                     Green rate
                ","(42.222120, -71.648780)",50
https://www.trailforks.com/trails/butterfly-garden-crosscut-east-west/,Butterfly Garden Crosscut East West,Hale,478 ft,,16 ft,"
                     Green rate
                ","(42.236810, -71.229650)",95
https://www.trailforks.com/trails/butterfly-loop/,Butterfly Loop,Hennessey Conservation Area,996 ft,-13 ft,11 ft,"
                     Green rate
                ","(42.219940, -71.649580)",45
https://www.trailforks.com/trails/butterfly-north/,Butterfly North,Hale,512 ft,-23 ft,2 ft,"
                     Green rate
                ","(42.236870, -71.228880)",40
https://www.trailforks.com/trails/butterscotch/,Butterscotch,Pearl Hill State Park,"1,426 ft",-76 ft,8 ft,"
                     Blue rate
                ","(42.653410, -71.779360)",90
https://www.trailforks.com/trails/buzzards-connector/,Buzzards Connector,Otis - Crane WMA,"1,388 ft",-74 ft,22 ft,,"(41.653360, -70.592280)",100
https://www.trailforks.com/trails/bvd-powerline/,BvD Powerline,Pine Hills,2 miles,-153 ft,297 ft,"
                     Blue rate
                ","(41.919720, -70.577910)",5
https://www.trailforks.com/trails/bypass-136872/,Bypass,Mount Sugarloaf State Reservation,918 ft,-25 ft,41 ft,"
                     Green rate
                ","(42.479570, -72.585730)",25
https://www.trailforks.com/trails/bypass-92359/,Bypass,Kenneth Dubuque State Forest,727 ft,,50 ft,"
                     Blue rate
                ","(42.555680, -72.888010)",100
https://www.trailforks.com/trails/bypass-168210/,Bypass,Harvard Trail Network,183 ft,,33 ft,"
                     Green rate
                ","(42.459180, -71.618280)",65
https://www.trailforks.com/trails/bypass-178246/,Bypass,Perley Brook,"1,015 ft",-10 ft,48 ft,"
                     Green rate
                ","(42.597940, -72.000260)",85
https://www.trailforks.com/trails/bypass-182238/,Bypass,Earl's Trails,605 ft,-27 ft,7 ft,"
                     Green rate
                ","(42.316360, -72.543630)",100
https://www.trailforks.com/trails/bypass-225366/,Bypass,Adams Farm,285 ft,,,"
                     Green rate
                ","(42.184160, -71.258300)",80
https://www.trailforks.com/trails/bypass-285698/,Bypass,Boxford State Forest,"1,946 ft",-17 ft,6 ft,"
                     Green rate
                ","(42.643480, -71.021530)",60
https://www.trailforks.com/trails/bypass-301697/,Bypass,Willowdale State Forest,407 ft,,3 ft,"
                     Green rate
                ","(42.668280, -70.954550)",25
https://www.trailforks.com/trails/bypass-305985/,Bypass,Breakheart Reservation,387 ft,-6 ft,2 ft,"
                     Blue rate
                ","(42.489750, -71.043070)",40
